bowphs/LaTa	BAVPal575.4r.6.txt	BAV1341.62v.5.txt	CTOL.397.12
bowphs/LaTa	BAV1341.62v.9.txt	BAVPal575.4r.10.txt	CTOL.397.16
bowphs/LaTa	BAVPal575.4v.4.txt	BAV1341.62v.13.txt	CTOL.397.20
bowphs/LaTa	BAV1341.62r.11.txt	BAVPal575.3v.4.txt	CTOL.397.4
bowphs/LaTa	WlfH1062.9r.3.txt	BAVPal575.3v.5.txt	CTOL.397.5
bowphs/LaTa	BAV1341.62v.1.txt	BAVPal575.4r.2.txt	CTOL.397.8
bowphs/LaTa	BAV1341.63v.7.txt	BAVPal575.6r.1.txt	CTOL.527.2
bowphs/LaTa	BAV1341.64r.2.txt	BAVPal575.6r.3.txt	CTOL.527.4
bowphs/LaTa	BAVPal575.6r.4.txt	BAV1341.64r.3.txt	CTOL.527.5
bowphs/LaTa	WlfH1062.7r.2.txt	BAV1341.69r.3.txt	CTOL.589.3
bowphs/LaTa	WlfH1062.10v.1.txt	BAV1341.75r.6.txt	CTOL.633.33
bowphs/LaTa	WlfH1062.10v.2.txt	BAV1341.75v.12.txt	CTOL.633.49
bowphs/LaTa	BAV1341.76r.1.txt	WlfH1062.11v.2.txt	CTOL.633.52
bowphs/LaTa	WlfH1062.11v.3.txt	BAV1341.76r.5.txt	CTOL.633.56
bowphs/LaTa	BAV1341.94r.18.txt	WlfH1062.12v.1.txt	CTOL.655.1
bowphs/LaTa	WlfH1062.13v.2.txt	BAV1341.95r.1.txt	CTOL.655.8
bowphs/LaTa	D1723.521.3.txt	BAV1341.50v.2.txt	CVAI.442.2
bowphs/LaTa	BAV1341.7r.4.txt	Vat5845.7v.2.txt	Can.apost.10
bowphs/LaTa	Vat5845.7v.2.txt	KoeD213.5v.1.txt	Can.apost.10
bowphs/LaTa	C1525.5r.5.txt	KoeD213.5v.5.txt	Can.apost.14
bowphs/LaTa	BAV1341.7r.10.txt	Hat42.145v.2.txt	Can.apost.16
bowphs/LaTa	Hat42.145v.2.txt	Vat5845.8r.1.txt	Can.apost.16
bowphs/LaTa	Hat42.145v.3.txt	Vat5845.8r.2.txt	Can.apost.17
bowphs/LaTa	KoeD213.6v.1.txt	C1525.5v.2.txt	Can.apost.18
bowphs/LaTa	BAV1341.7r.14.txt	Vat5845.8r.5.txt	Can.apost.20
bowphs/LaTa	BN2123.81v.5.txt	BAV1341.7r.15.txt	Can.apost.21
bowphs/LaTa	C1525.6r.1.txt	Hat42.146v.1.txt	Can.apost.26
bowphs/LaTa	C1525.6r.1.txt	Vat5845.8v.3.txt	Can.apost.26
bowphs/LaTa	Vat5845.8v.3.txt	Hat42.146v.1.txt	Can.apost.26
bowphs/LaTa	KoeD213.7r.2.txt	BAV1341.7r.21.txt	Can.apost.27
bowphs/LaTa	C1525.6r.4.txt	KoeD213.7r.4.txt	Can.apost.29
bowphs/LaTa	Vat5845.8v.6.txt	C1525.6r.4.txt	Can.apost.29
bowphs/LaTa	C1525.4v.1.txt	Hat42.144r.3.txt	Can.apost.3
bowphs/LaTa	Hat42.144r.3.txt	Vat5845.7r.6.txt	Can.apost.3
bowphs/LaTa	BAV1341.7v.1.txt	C1525.6r.6.txt	Can.apost.31
bowphs/LaTa	Hat42.147r.1.txt	BAV1341.7v.1.txt	Can.apost.31
bowphs/LaTa	C1525.6r.7.txt	KoeD213.7v.2.txt	Can.apost.32
bowphs/LaTa	KoeD213.7v.2.txt	Hat42.147r.2.txt	Can.apost.32
bowphs/LaTa	Hat42.147r.3.txt	C1525.6v.1.txt	Can.apost.33
bowphs/LaTa	BAV1341.7v.4.txt	KoeD213.7v.4.txt	Can.apost.34
bowphs/LaTa	Hat42.147r.5.txt	C1525.6v.3.txt	Can.apost.35
bowphs/LaTa	KoeD213.8r.2.txt	Vat5845.9r.5.txt	Can.apost.36
bowphs/LaTa	Hat42.147v.2.txt	C1525.6v.5.txt	Can.apost.37
bowphs/LaTa	KoeD213.4v.7.txt	C1525.4v.2.txt	Can.apost.4
bowphs/LaTa	KoeD213.4v.7.txt	Vat5845.7r.7.txt	Can.apost.4
bowphs/LaTa	C1525.7r.3.txt	Hat42.148r.3.txt	Can.apost.41
bowphs/LaTa	C1525.7r.3.txt	KoeD213.9r.1.txt	Can.apost.41
bowphs/LaTa	Hat42.148r.3.txt	KoeD213.9r.1.txt	Can.apost.41
bowphs/LaTa	BAV1341.7v.12.txt	Hat42.148v.1.txt	Can.apost.42
bowphs/LaTa	Hat42.148v.2.txt	C1525.7r.5.txt	Can.apost.43
bowphs/LaTa	KoeD213.9v.4.txt	Hat42.148v.3.txt	Can.apost.44
bowphs/LaTa	Hat42.148v.4.txt	KoeD213.9v.5.txt	Can.apost.45
bowphs/LaTa	BAV1341.7v.16.txt	Vat5845.10r.5.txt	Can.apost.46
bowphs/LaTa	KoeD213.9v.6.txt	BAV1341.7v.16.txt	Can.apost.46
bowphs/LaTa	C1525.7v.4.txt	Vat5845.10r.6.txt	Can.apost.47
bowphs/LaTa	C1525.7v.5.txt	BAV1341.7v.18.txt	Can.apost.48
bowphs/LaTa	BAV1341.7v.19.txt	Vat5845.10v.1.txt	Can.apost.49
bowphs/LaTa	KoeD213.10r.2.txt	BAV1341.7v.19.txt	Can.apost.49
bowphs/LaTa	BAV1341.6v.55.txt	Hat42.144r.5.txt	Can.apost.5
bowphs/LaTa	Hat42.149r.4.txt	KoeD213.10r.3.txt	Can.apost.50
bowphs/LaTa	C1525.4v.5.txt	BAV1341.7r.1.txt	Can.apost.7
bowphs/LaTa	C1525.4v.6.txt	BAV1341.7r.2.txt	Can.apost.8
bowphs/LaTa	Vat5845.7v.1.txt	BAV1341.7r.3.txt	Can.apost.9
bowphs/LaTa	Vat5845.7v.1.txt	Hat42.144v.4.txt	Can.apost.9
bowphs/PhilTa	Brn425.14v.1.txt	D1723.519.6.txt	CAGD.506.15
bowphs/PhilTa	Brn425.53v.1.txt	D1723.553.1.txt	CAGD.506.26
bowphs/PhilTa	Brn425.36v.5.txt	D1723.539.3.txt	CAGD.506.35
bowphs/PhilTa	D1723.530.11.txt	Brn425.27v.2.txt	CAGD.506.37
bowphs/PhilTa	D1723.563.9.txt	BN2123.86v.7.txt	CAGD.506.38
bowphs/PhilTa	Brn425.56v.4.txt	D1723.556.5.txt	CAGD.506.44
bowphs/PhilTa	Brn425.55v.8.txt	D1723.555.9.txt	CAGD.506.55
bowphs/PhilTa	Brn425.27v.3.txt	D1723.530.12.txt	CAGD.506.62
bowphs/PhilTa	Brn425.28v.3.txt	D1723.531.11.txt	CAGD.506.63
bowphs/PhilTa	KoeD213.20r.1.txt	BN1454.56r.2.txt	CANC.314.1
bowphs/PhilTa	BAV1341.11v.6.txt	KoeD213.22v.1.txt	CANC.314.10
bowphs/PhilTa	BAV1341.11v.7.txt	Hat42.158r.2.txt	CANC.314.11
bowphs/PhilTa	KoeD213.22v.2.txt	BAV1341.11v.7.txt	CANC.314.11
bowphs/PhilTa	BN2123.101v.8.txt	KoeD213.22v.4.txt	CANC.314.13
bowphs/PhilTa	Hat42.158r.4.txt	KoeD213.22v.4.txt	CANC.314.13
bowphs/PhilTa	D1723.525.2.txt	BAV1341.12r.2.txt	CANC.314.15
bowphs/PhilTa	Hat42.158v.2.txt	D1723.525.2.txt	CANC.314.15
bowphs/PhilTa	Hat42.159r.2.txt	BAV1341.12r.4.txt	CANC.314.17
bowphs/PhilTa	C1525.21r.1.txt	D1723.547.5.txt	CANC.314.18
bowphs/PhilTa	Hat42.159r.3.txt	C1525.21r.1.txt	CANC.314.18
bowphs/PhilTa	BAV1341.12r.6.txt	D1723.525.4.txt	CANC.314.19
bowphs/PhilTa	Brn425.21v.2.txt	BAV1341.12r.6.txt	CANC.314.19
bowphs/PhilTa	Brn425.21v.2.txt	BN1454.58r.1.txt	CANC.314.19
bowphs/PhilTa	BAV1341.11r.10.txt	Hat42.156r.2.txt	CANC.314.2
bowphs/PhilTa	BN1454.58r.3.txt	C1525.21r.4.txt	CANC.314.21
bowphs/PhilTa	BN2123.100v.7.txt	KoeD213.24v.1.txt	CANC.314.21
bowphs/PhilTa	Brn425.27r.5.txt	Hat42.159v.4.txt	CANC.314.22
bowphs/PhilTa	Brn425.27r.5.txt	KoeD213.24v.2.txt	CANC.314.22
bowphs/PhilTa	D1723.525.6.txt	KoeD213.24v.4.txt	CANC.314.24
bowphs/PhilTa	BAV1341.11v.2.txt	Hat42.157v.1.txt	CANC.314.6
bowphs/PhilTa	BN1454.57r.3.txt	BAV1341.11v.4.txt	CANC.314.8
bowphs/PhilTa	KoeD213.22r.2.txt	BN1454.57r.3.txt	CANC.314.8
bowphs/PhilTa	Brn425.55r.5.txt	BAV1341.11v.5.txt	CANC.314.9
bowphs/PhilTa	BAV1341.17v.1.txt	Brn425.35r.1.txt	CANT.328.11
bowphs/PhilTa	C1525.29r.1.txt	Brn425.58v.1.txt	CANT.328.13
bowphs/PhilTa	Brn425.64r.3.txt	BAV1341.17v.6.txt	CANT.328.16
bowphs/PhilTa	D1723.558.3.txt	BAV1341.17v.7.txt	CANT.328.17
bowphs/PhilTa	Hat42.171v.2.txt	C1525.29v.3.txt	CANT.328.19
bowphs/PhilTa	BAV1341.16v.27.txt	BN2123.92r.7.txt	CANT.328.2
bowphs/PhilTa	BAV1341.18r.4.txt	Hat42.172v.2.txt	CANT.328.23
bowphs/PhilTa	D1723.543.2.txt	Brn425.41v.2.txt	CANT.328.24
bowphs/PhilTa	C1525.28r.3.txt	Brn425.34v.5.txt	CANT.328.6
bowphs/PhilTa	Hat42.169r.3.txt	BN2123.86v.2.txt	CANT.328.7
bowphs/PhilTa	BN2123.86v.3.txt	Brn425.64r.1.txt	CANT.328.8
bowphs/PhilTa	BAV1341.45r.33.txt	BN2123.98r.6.txt	CARL.314.11
bowphs/PhilTa	BAV1341.45v.7.txt	BAV1341.45v.8.txt	CARL.314.18
bowphs/PhilTa	D1723.538.5.txt	Brn425.36r.2.txt	CARL.501?.18
bowphs/PhilTa	BAV1341.46v.8.txt	D1723.520.1.txt	CARL.501?.22
bowphs/PhilTa	Brn425.14r.1.txt	D1723.519.3.txt	CARL.501?.25
bowphs/PhilTa	BN2123.103v.3.txt	BN2123.85r.5.txt	CCHA.451.10
bowphs/PhilTa	D1723.525.1.txt	Brn425.21r.1.txt	CCHA.451.16
bowphs/PhilTa	D1723.535.1.txt	Brn425.32r.3.txt	CCHA.451.21
bowphs/PhilTa	Brn425.39r.1.txt	D1723.541.1.txt	CCHA.451.26
bowphs/PhilTa	D1723.527.2.txt	Brn425.23v.3.txt	CCHA.451.27
bowphs/PhilTa	D1723.551.5.txt	Brn425.51v.6.txt	CCHA.451.5
bowphs/PhilTa	Brn425.52r.1.txt	D1723.551.6.txt	CCHA.451.6
bowphs/PhilTa	D1723.524.10.txt	Brn425.20v.3.txt	CCHA.451.7
bowphs/PhilTa	D1723.536.3.txt	Brn425.33v.2.txt	CCHA.451.9
bowphs/PhilTa	C1525.25r.7.txt	BN1454.59v.9.txt	CGAN.355.10
bowphs/PhilTa	Hat42.165r.3.txt	C1525.25r.7.txt	CGAN.355.10
bowphs/PhilTa	BN1454.60r.4.txt	C1525.25v.6.txt	CGAN.355.16
bowphs/PhilTa	D1723.531.5.txt	Brn425.28r.3.txt	CGAN.355.17
bowphs/PhilTa	Hat42.165v.5.txt	D1723.531.5.txt	CGAN.355.17
bowphs/PhilTa	KoeD213.30v.2.txt	D1723.531.5.txt	CGAN.355.17
bowphs/PhilTa	C1525.26r.1.txt	Hat42.165v.6.txt	CGAN.355.18
bowphs/PhilTa	C1525.26r.2.txt	Hat42.165v.7.txt	CGAN.355.19
bowphs/PhilTa	Hat42.164v.1.txt	C1525.24v.20.txt	CGAN.355.2
bowphs/PhilTa	KoeD213.30v.5.txt	BN1454.60r.8.txt	CGAN.355.20
bowphs/PhilTa	Brn425.57r.6.txt	D1723.557.3.txt	CGAN.355.4
bowphs/PhilTa	D1723.557.3.txt	Hat42.164v.3.txt	CGAN.355.4
bowphs/PhilTa	Brn425.36r.4.txt	KoeD213.29v.4.txt	CGAN.355.6
bowphs/PhilTa	BN1454.59v.6.txt	Brn425.36r.5.txt	CGAN.355.7
bowphs/PhilTa	BN1454.59v.7.txt	KoeD213.29v.6.txt	CGAN.355.8
bowphs/PhilTa	BN1454.59v.8.txt	KoeD213.29v.7.txt	CGAN.355.9
bowphs/PhilTa	Brn425.24v.4.txt	D1723.528.2.txt	CLAO.300.1
bowphs/PhilTa	D1723.557.6.txt	Brn425.57v.2.txt	CLAO.300.13
bowphs/PhilTa	Brn425.15v.1.txt	D1723.520.3.txt	CLAO.300.2
bowphs/PhilTa	Brn425.55r.4.txt	D1723.554.11.txt	CLAO.300.23
bowphs/PhilTa	Brn425.52r.6.txt	D1723.551.11.txt	CLAO.300.26
bowphs/PhilTa	Brn425.19v.3.txt	D1723.524.2.txt	CLAO.300.32
bowphs/PhilTa	D1723.555.8.txt	Brn425.55v.7.txt	CLAO.300.42
bowphs/PhilTa	Brn425.21v.5.txt	D1723.525.7.txt	CLAO.300.52
bowphs/PhilTa	Brn425.20r.3.txt	D1723.524.5.txt	CNEO.315.1
bowphs/PhilTa	D1723.524.5.txt	Hat42.160v.6.txt	CNEO.315.1
bowphs/PhilTa	KoeD213.25v.1.txt	Brn425.20r.3.txt	CNEO.315.1
bowphs/PhilTa	KoeD213.25v.1.txt	D1723.524.5.txt	CNEO.315.1
bowphs/PhilTa	C1525.23r.3.txt	BAV1341.13r.3.txt	CNEO.315.10
bowphs/PhilTa	C1525.23r.4.txt	KoeD213.26v.2.txt	CNEO.315.11
bowphs/PhilTa	KoeD213.26v.2.txt	BAV1341.13r.4.txt	CNEO.315.11
bowphs/PhilTa	Brn425.56v.2.txt	BN1454.58v.11.txt	CNEO.315.13
bowphs/PhilTa	BAV1341.12v.17.txt	KoeD213.25v.2.txt	CNEO.315.2
bowphs/PhilTa	BAV1341.12v.20.txt	C1525.22v.5.txt	CNEO.315.5
bowphs/PhilTa	C1525.22v.5.txt	KoeD213.26r.1.txt	CNEO.315.5
bowphs/PhilTa	Hat42.161r.2.txt	KoeD213.26r.1.txt	CNEO.315.5
bowphs/PhilTa	Brn425.44r.5.txt	BAV1341.12v.21.txt	CNEO.315.6
bowphs/PhilTa	Hat42.161r.3.txt	C1525.22v.6.txt	CNEO.315.6
bowphs/PhilTa	BN1454.58v.4.txt	C1525.22v.7.txt	CNEO.315.7
bowphs/PhilTa	D1723.522.2.txt	Hat42.153r.1.txt	CNIC.325.11
bowphs/PhilTa	KoeD213.14r.1.txt	D1723.522.3.txt	CNIC.325.12
bowphs/PhilTa	BN1454.48r.3.txt	KoeD213.14v.1.txt	CNIC.325.13
bowphs/PhilTa	Brn425.15v.4.txt	Hat42.153v.1.txt	CNIC.325.13
bowphs/PhilTa	Hat42.153v.1.txt	KoeD213.14v.1.txt	CNIC.325.13
bowphs/PhilTa	KoeD213.14v.1.txt	Brn425.15v.4.txt	CNIC.325.13
bowphs/PhilTa	BN1454.48v.2.txt	Hat42.153v.3.txt	CNIC.325.15
bowphs/PhilTa	Hat42.153v.3.txt	KoeD213.15r.2.txt	CNIC.325.15
bowphs/PhilTa	KoeD213.15r.2.txt	BN1454.48v.2.txt	CNIC.325.15
bowphs/PhilTa	BN1454.48v.3.txt	BN2123.86r.1.txt	CNIC.325.16
bowphs/PhilTa	C1525.13r.3.txt	BN2123.96r.5.txt	CNIC.325.17
bowphs/PhilTa	BN2123.87v.8.txt	BN1454.49r.1.txt	CNIC.325.18
bowphs/PhilTa	C1525.13r.4.txt	BN2123.87v.8.txt	CNIC.325.18
bowphs/PhilTa	C1525.13v.1.txt	KoeD213.15v.2.txt	CNIC.325.19
bowphs/PhilTa	KoeD213.16r.1.txt	BN2123.102r.3.txt	CNIC.325.19
